Import Rates,Export Rates,Zip,Utility Name,Utility ID,Tariff Name,Tariff ID
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.33607864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.36107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
0.26107864,0.1217,96733,Maui Electric Co Ltd,314,TOU-R-CGSP,3301630
